Origin,Destination,Product,Month,Quantity
Japan,Japan,FreshFusion All-Purpose Cleaner,Jan2004,1869.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Feb2004,2045.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Mar2004,1920.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Apr2004,2049.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,May2004,1992.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Jun2004,1783.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Jul2004,2011.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Aug2004,1852.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Sep2004,2042.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Oct2004,2015.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Nov2004,1920.000000000000000
Japan,Japan,FreshFusion All-Purpose Cleaner,Dec2004,1882.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Jan2004,1716.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Feb2004,1863.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Mar2004,2093.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Apr2004,2024.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,May2004,1825.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Jun2004,2045.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Jul2004,1808.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Aug2004,1834.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Sep2004,1976.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Oct2004,1914.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Nov2004,2006.000000000000000
Japan,Japan,CleanSlate Disinfectant Spray,Dec2004,1773.000000000000000
Japan,Japan,GentleGlow Dish Soap,Jan2004,679.000000000000000
Japan,Japan,GentleGlow Dish Soap,Feb2004,654.000000000000000
Japan,Japan,GentleGlow Dish Soap,Mar2004,683.000000000000000
Japan,Japan,GentleGlow Dish Soap,Apr2004,714.000000000000000
Japan,Japan,GentleGlow Dish Soap,May2004,713.000000000000000
Japan,Japan,GentleGlow Dish Soap,Jun2004,706.000000000000000
Japan,Japan,GentleGlow Dish Soap,Jul2004,710.000000000000000
Japan,Japan,GentleGlow Dish Soap,Aug2004,764.000000000000000
Japan,Japan,GentleGlow Dish Soap,Sep2004,651.000000000000000
Japan,Japan,GentleGlow Dish Soap,Oct2004,718.000000000000000
Japan,Japan,GentleGlow Dish Soap,Nov2004,746.000000000000000
Japan,Japan,GentleGlow Dish Soap,Dec2004,637.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Jan2004,703.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Feb2004,776.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Mar2004,760.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Apr2004,775.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,May2004,709.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Jun2004,760.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Jul2004,706.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Aug2004,763.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Sep2004,703.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Oct2004,715.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Nov2004,719.000000000000000
Japan,Japan,RadiantRose Glass Cleaner,Dec2004,745.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Jan2004,1495.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Feb2004,1312.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Mar2004,1351.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Apr2004,1209.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,May2004,1412.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Jun2004,1534.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Jul2004,1276.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Aug2004,1426.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Sep2004,1441.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Oct2004,1291.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Nov2004,1338.000000000000000
Japan,Japan,SoothingPaws Cat Lotion,Dec2004,1278.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Jan2004,1148.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Feb2004,1185.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Mar2004,981.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Apr2004,1136.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,May2004,1067.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Jun2004,1047.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Jul2004,1072.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Aug2004,1194.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Sep2004,1032.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Oct2004,1131.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Nov2004,1029.000000000000000
Japan,Japan,FreshFusion Flea and Tick Spray,Dec2004,1054.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Jan2004,568.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Feb2004,559.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Mar2004,589.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Apr2004,601.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,May2004,585.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Jun2004,554.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Jul2004,601.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Aug2004,583.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Sep2004,547.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Oct2004,572.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Nov2004,570.000000000000000
Japan,Japan,BrightBreeze Pet Odor Eliminator,Dec2004,628.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Jan2004,653.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Feb2004,515.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Mar2004,549.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Apr2004,464.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,May2004,602.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Jun2004,594.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Jul2004,637.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Aug2004,505.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Sep2004,523.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Oct2004,444.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Nov2004,583.000000000000000
Japan,Japan,EasyWash Pet Laundry Detergent,Dec2004,622.000000000000000
Russia,Russia,MorningMint,Jan2004,802.000000000000000
Russia,Russia,MorningMint,Feb2004,733.000000000000000
Russia,Russia,MorningMint,Mar2004,770.000000000000000
Russia,Russia,MorningMint,Apr2004,809.000000000000000
Russia,Russia,MorningMint,May2004,772.000000000000000
Russia,Russia,MorningMint,Jun2004,751.000000000000000
Russia,Russia,MorningMint,Jul2004,782.000000000000000
Russia,Russia,MorningMint,Aug2004,804.000000000000000
Russia,Russia,MorningMint,Sep2004,795.000000000000000
Russia,Russia,MorningMint,Oct2004,740.000000000000000
Russia,Russia,MorningMint,Nov2004,844.000000000000000
Russia,Russia,MorningMint,Dec2004,732.000000000000000
Russia,Russia,SmileShield Whitening Strips,Jan2004,1394.000000000000000
Russia,Russia,SmileShield Whitening Strips,Feb2004,1296.000000000000000
Russia,Russia,SmileShield Whitening Strips,Mar2004,1268.000000000000000
Russia,Russia,SmileShield Whitening Strips,Apr2004,1304.000000000000000
Russia,Russia,SmileShield Whitening Strips,May2004,1331.000000000000000
Russia,Russia,SmileShield Whitening Strips,Jun2004,1350.000000000000000
Russia,Russia,SmileShield Whitening Strips,Jul2004,1308.000000000000000
Russia,Russia,SmileShield Whitening Strips,Aug2004,1297.000000000000000
Russia,Russia,SmileShield Whitening Strips,Sep2004,1215.000000000000000
Russia,Russia,SmileShield Whitening Strips,Oct2004,1339.000000000000000
Russia,Russia,SmileShield Whitening Strips,Nov2004,1241.000000000000000
Russia,Russia,SmileShield Whitening Strips,Dec2004,1338.000000000000000
Russia,Russia,BriteBite Toothbrush,Jan2004,2027.000000000000000
Russia,Russia,BriteBite Toothbrush,Feb2004,1894.000000000000000
Russia,Russia,BriteBite Toothbrush,Mar2004,1970.000000000000000
Russia,Russia,BriteBite Toothbrush,Apr2004,1882.000000000000000
Russia,Russia,BriteBite Toothbrush,May2004,1975.000000000000000
Russia,Russia,BriteBite Toothbrush,Jun2004,1890.000000000000000
Russia,Russia,BriteBite Toothbrush,Jul2004,1912.000000000000000
Russia,Russia,BriteBite Toothbrush,Aug2004,1902.000000000000000
Russia,Russia,BriteBite Toothbrush,Sep2004,2048.000000000000000
Russia,Russia,BriteBite Toothbrush,Oct2004,1971.000000000000000
Russia,Russia,BriteBite Toothbrush,Nov2004,1899.000000000000000
Russia,Russia,BriteBite Toothbrush,Dec2004,2135.000000000000000
Russia,Russia,LuminousLip Care,Jan2004,1998.000000000000000
Russia,Russia,LuminousLip Care,Feb2004,1793.000000000000000
Russia,Russia,LuminousLip Care,Mar2004,1883.000000000000000
Russia,Russia,LuminousLip Care,Apr2004,1915.000000000000000
Russia,Russia,LuminousLip Care,May2004,1786.000000000000000
Russia,Russia,LuminousLip Care,Jun2004,2003.000000000000000
Russia,Russia,LuminousLip Care,Jul2004,1978.000000000000000
Russia,Russia,LuminousLip Care,Aug2004,2014.000000000000000
Russia,Russia,LuminousLip Care,Sep2004,2051.000000000000000
Russia,Russia,LuminousLip Care,Oct2004,1909.000000000000000
Russia,Russia,LuminousLip Care,Nov2004,2060.000000000000000
Russia,Russia,LuminousLip Care,Dec2004,1886.000000000000000
Russia,Russia,CleanSlate Mouthwash,Jan2004,858.000000000000000
Russia,Russia,CleanSlate Mouthwash,Feb2004,828.000000000000000
Russia,Russia,CleanSlate Mouthwash,Mar2004,914.000000000000000
Russia,Russia,CleanSlate Mouthwash,Apr2004,871.000000000000000
Russia,Russia,CleanSlate Mouthwash,May2004,838.000000000000000
Russia,Russia,CleanSlate Mouthwash,Jun2004,890.000000000000000
Russia,Russia,CleanSlate Mouthwash,Jul2004,943.000000000000000
Russia,Russia,CleanSlate Mouthwash,Aug2004,880.000000000000000
Russia,Russia,CleanSlate Mouthwash,Sep2004,908.000000000000000
Russia,Russia,CleanSlate Mouthwash,Oct2004,848.000000000000000
Russia,Russia,CleanSlate Mouthwash,Nov2004,857.000000000000000
Russia,Russia,CleanSlate Mouthwash,Dec2004,924.000000000000000
Russia,Russia,OralEase Gel,Jan2004,1957.000000000000000
Russia,Russia,OralEase Gel,Feb2004,2152.000000000000000
Russia,Russia,OralEase Gel,Mar2004,1928.000000000000000
Russia,Russia,OralEase Gel,Apr2004,1944.000000000000000
Russia,Russia,OralEase Gel,May2004,1916.000000000000000
Russia,Russia,OralEase Gel,Jun2004,1937.000000000000000
Russia,Russia,OralEase Gel,Jul2004,1973.000000000000000
Russia,Russia,OralEase Gel,Aug2004,2009.000000000000000
Russia,Russia,OralEase Gel,Sep2004,2092.000000000000000
Russia,Russia,OralEase Gel,Oct2004,1951.000000000000000
Russia,Russia,OralEase Gel,Nov2004,2016.000000000000000
Russia,Russia,OralEase Gel,Dec2004,2056.000000000000000
Russia,Russia,DentalDefense Toothpaste,Jan2004,1873.000000000000000
Russia,Russia,DentalDefense Toothpaste,Feb2004,1946.000000000000000
Russia,Russia,DentalDefense Toothpaste,Mar2004,1845.000000000000000
Russia,Russia,DentalDefense Toothpaste,Apr2004,1872.000000000000000
Russia,Russia,DentalDefense Toothpaste,May2004,1898.000000000000000
Russia,Russia,DentalDefense Toothpaste,Jun2004,2006.000000000000000
Russia,Russia,DentalDefense Toothpaste,Jul2004,1912.000000000000000
Russia,Russia,DentalDefense Toothpaste,Aug2004,1902.000000000000000
Russia,Russia,DentalDefense Toothpaste,Sep2004,1958.000000000000000
Russia,Russia,DentalDefense Toothpaste,Oct2004,2032.000000000000000
Russia,Russia,DentalDefense Toothpaste,Nov2004,1962.000000000000000
Russia,Russia,DentalDefense Toothpaste,Dec2004,1804.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Jan2004,564.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Feb2004,602.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Mar2004,612.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Apr2004,548.000000000000000
Russia,Russia,SparklingSmile Water Flosser,May2004,585.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Jun2004,578.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Jul2004,607.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Aug2004,592.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Sep2004,596.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Oct2004,578.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Nov2004,555.000000000000000
Russia,Russia,SparklingSmile Water Flosser,Dec2004,609.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Jan2004,1698.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Feb2004,1487.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Mar2004,1568.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Apr2004,1468.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,May2004,1504.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Jun2004,1556.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Jul2004,1679.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Aug2004,1569.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Sep2004,1631.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Oct2004,1581.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Nov2004,1629.000000000000000
Russia,Russia,FreshFusion Mouth Rinse,Dec2004,1573.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Jan2004,1979.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Feb2004,1976.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Mar2004,2077.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Apr2004,1968.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,May2004,2128.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Jun2004,1885.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Jul2004,1843.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Aug2004,2017.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Sep2004,1911.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Oct2004,2112.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Nov2004,1929.000000000000000
Russia,Russia,SmileSavvy Tooth Whitening Kit,Dec2004,1998.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Jan2004,906.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Feb2004,823.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Mar2004,805.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Apr2004,818.000000000000000
Russia,Russia,DailyDazzle Toothpaste,May2004,975.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Jun2004,836.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Jul2004,816.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Aug2004,817.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Sep2004,828.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Oct2004,778.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Nov2004,766.000000000000000
Russia,Russia,DailyDazzle Toothpaste,Dec2004,784.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Jan2004,1333.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Feb2004,1437.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Mar2004,1450.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Apr2004,1312.000000000000000
Russia,Russia,OralEase Plus Toothbrush,May2004,1330.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Jun2004,1294.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Jul2004,1398.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Aug2004,1390.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Sep2004,1425.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Oct2004,1403.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Nov2004,1342.000000000000000
Russia,Russia,OralEase Plus Toothbrush,Dec2004,1325.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Jan2004,970.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Feb2004,934.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Mar2004,949.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Apr2004,974.000000000000000
Russia,Russia,SmilesSoPure Waterpik,May2004,970.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Jun2004,972.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Jul2004,971.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Aug2004,972.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Sep2004,1009.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Oct2004,944.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Nov2004,1000.000000000000000
Russia,Russia,SmilesSoPure Waterpik,Dec2004,977.000000000000000
Russia,Russia,CleanSmile Floss Picks,Jan2004,724.000000000000000
Russia,Russia,CleanSmile Floss Picks,Feb2004,718.000000000000000
Russia,Russia,CleanSmile Floss Picks,Mar2004,738.000000000000000
Russia,Russia,CleanSmile Floss Picks,Apr2004,798.000000000000000
Russia,Russia,CleanSmile Floss Picks,May2004,725.000000000000000
Russia,Russia,CleanSmile Floss Picks,Jun2004,703.000000000000000
Russia,Russia,CleanSmile Floss Picks,Jul2004,740.000000000000000
Russia,Russia,CleanSmile Floss Picks,Aug2004,697.000000000000000
Russia,Russia,CleanSmile Floss Picks,Sep2004,671.000000000000000
Russia,Russia,CleanSmile Floss Picks,Oct2004,746.000000000000000
Russia,Russia,CleanSmile Floss Picks,Nov2004,723.000000000000000
Russia,Russia,CleanSmile Floss Picks,Dec2004,677.000000000000000
Russia,Russia,FreshFix Mouthwash,Jan2004,954.000000000000000
Russia,Russia,FreshFix Mouthwash,Feb2004,926.000000000000000
Russia,Russia,FreshFix Mouthwash,Mar2004,969.000000000000000
Russia,Russia,FreshFix Mouthwash,Apr2004,987.000000000000000
Russia,Russia,FreshFix Mouthwash,May2004,874.000000000000000
Russia,Russia,FreshFix Mouthwash,Jun2004,923.000000000000000
Russia,Russia,FreshFix Mouthwash,Jul2004,857.000000000000000
Russia,Russia,FreshFix Mouthwash,Aug2004,963.000000000000000
Russia,Russia,FreshFix Mouthwash,Sep2004,912.000000000000000
Russia,Russia,FreshFix Mouthwash,Oct2004,929.000000000000000
Russia,Russia,FreshFix Mouthwash,Nov2004,968.000000000000000
Russia,Russia,FreshFix Mouthwash,Dec2004,928.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Jan2004,1505.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Feb2004,1571.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Mar2004,1440.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Apr2004,1560.000000000000000
Russia,Russia,SparklingGlow Toothpaste,May2004,1511.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Jun2004,1484.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Jul2004,1391.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Aug2004,1597.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Sep2004,1699.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Oct2004,1535.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Nov2004,1480.000000000000000
Russia,Russia,SparklingGlow Toothpaste,Dec2004,1429.000000000000000
Russia,Russia,SoftStep Shaving Cream,Jan2004,1671.000000000000000
Russia,Russia,SoftStep Shaving Cream,Feb2004,1694.000000000000000
Russia,Russia,SoftStep Shaving Cream,Mar2004,1851.000000000000000
Russia,Russia,SoftStep Shaving Cream,Apr2004,1724.000000000000000
Russia,Russia,SoftStep Shaving Cream,May2004,1507.000000000000000
Russia,Russia,SoftStep Shaving Cream,Jun2004,1863.000000000000000
Russia,Russia,SoftStep Shaving Cream,Jul2004,1674.000000000000000
Russia,Russia,SoftStep Shaving Cream,Aug2004,1629.000000000000000
